DateTimeStamp,WTMP,site
1/01/21 12:48:00,12.8,"Duke, NC"
1/01/21 12:54:00,12.8,"Duke, NC"
1/01/21 13:00:00,12.8,"Duke, NC"
1/01/21 13:06:00,12.7,"Duke, NC"
1/01/21 13:12:00,12.7,"Duke, NC"
1/01/21 13:18:00,12.7,"Duke, NC"
1/01/21 13:24:00,12.7,"Duke, NC"
1/01/21 13:30:00,12.7,"Duke, NC"
1/01/21 13:36:00,12.7,"Duke, NC"
1/01/21 13:42:00,12.7,"Duke, NC"
1/01/21 13:48:00,12.7,"Duke, NC"
1/01/21 13:54:00,12.7,"Duke, NC"
1/01/21 14:00:00,12.7,"Duke, NC"
1/01/21 14:06:00,12.7,"Duke, NC"
1/01/21 14:12:00,12.7,"Duke, NC"
1/01/21 14:18:00,12.7,"Duke, NC"
1/01/21 14:24:00,12.7,"Duke, NC"
1/01/21 14:30:00,12.7,"Duke, NC"
1/01/21 14:36:00,12.7,"Duke, NC"
1/01/21 14:42:00,12.7,"Duke, NC"
1/01/21 14:48:00,12.7,"Duke, NC"
1/01/21 14:54:00,12.7,"Duke, NC"
1/01/21 15:00:00,12.7,"Duke, NC"
1/01/21 15:06:00,12.7,"Duke, NC"
1/01/21 15:12:00,12.7,"Duke, NC"
1/01/21 15:18:00,12.7,"Duke, NC"
1/01/21 15:24:00,12.7,"Duke, NC"
1/01/21 15:30:00,12.7,"Duke, NC"
1/01/21 15:36:00,12.7,"Duke, NC"
1/01/21 15:42:00,12.7,"Duke, NC"
1/01/21 15:48:00,12.7,"Duke, NC"
1/01/21 15:54:00,12.7,"Duke, NC"
1/01/21 16:00:00,12.7,"Duke, NC"
1/01/21 16:06:00,12.7,"Duke, NC"
1/01/21 16:12:00,12.7,"Duke, NC"
1/01/21 16:18:00,12.7,"Duke, NC"
1/01/21 16:24:00,12.7,"Duke, NC"
1/01/21 16:30:00,12.7,"Duke, NC"
1/01/21 16:36:00,12.7,"Duke, NC"
1/01/21 16:42:00,12.7,"Duke, NC"
1/01/21 16:48:00,12.7,"Duke, NC"
1/01/21 16:54:00,12.7,"Duke, NC"
1/01/21 17:00:00,12.7,"Duke, NC"
1/01/21 17:06:00,12.7,"Duke, NC"
1/01/21 17:12:00,12.7,"Duke, NC"
1/01/21 17:18:00,12.7,"Duke, NC"
1/01/21 17:24:00,12.7,"Duke, NC"
1/01/21 17:30:00,12.7,"Duke, NC"
1/01/21 17:36:00,12.7,"Duke, NC"
1/01/21 17:42:00,12.7,"Duke, NC"
1/01/21 17:48:00,12.7,"Duke, NC"
1/01/21 17:54:00,12.7,"Duke, NC"
1/01/21 18:00:00,12.7,"Duke, NC"
1/01/21 18:06:00,12.7,"Duke, NC"
1/01/21 18:12:00,12.7,"Duke, NC"
1/01/21 18:18:00,12.7,"Duke, NC"
1/01/21 18:24:00,12.7,"Duke, NC"
1/01/21 18:30:00,12.7,"Duke, NC"
1/01/21 18:36:00,12.7,"Duke, NC"
1/01/21 18:42:00,12.7,"Duke, NC"
1/01/21 18:48:00,12.7,"Duke, NC"
1/01/21 18:54:00,12.7,"Duke, NC"
1/01/21 19:00:00,12.7,"Duke, NC"
1/01/21 19:06:00,12.7,"Duke, NC"
1/01/21 19:12:00,12.7,"Duke, NC"
1/01/21 19:18:00,12.7,"Duke, NC"
1/01/21 19:24:00,12.7,"Duke, NC"
1/01/21 19:30:00,12.7,"Duke, NC"
1/01/21 19:36:00,12.7,"Duke, NC"
